,id,defaultOfferType,country,registeredDate
2144,3214645414096631862,grocery-bag,fin,2021-08-19 08:56:46
2145,3586745288715392046,meal,fin,2021-08-20 06:56:57
2146,2908941437186652398,snack,fin,2021-08-20 20:32:44
2147,4982703098239031853,grocery-bag,fin,2021-08-21 09:09:34
2148,7897716435810791323,meal,fin,2021-08-22 04:30:02
2149,4704616564474157005,meal,fin,2021-08-23 09:28:32
2150,3309643813698214910,meal,fin,2021-08-24 10:56:56
2151,4464906746812598874,meal,fin,2021-08-26 05:38:26
2152,3965579019287192489,meal,fin,2021-08-26 12:34:47
2153,5934528536725406270,snack,fin,2021-08-27 10:45:58
2154,949661972142719524,meal,fin,2021-08-27 11:48:06
2155,8577587909901916371,snack,fin,2021-08-27 11:54:33
2156,6118259183622357515,snack,fin,2021-08-29 06:18:14
2157,8324434648922655743,meal,fin,2021-08-30 06:16:03
2158,5768253240373355196,meal,fin,2021-08-30 06:21:28
2159,3931168028510477871,snack,fin,2021-08-30 06:25:22
2160,2635926766962780113,meal,fin,2021-08-30 07:32:15
2161,7676891214766368717,snack,fin,2021-08-30 07:34:04
2162,2243102585333708631,meal,fin,2021-08-30 07:36:31
2163,5804037191928850892,meal,fin,2021-08-30 08:36:55
2164,7165976225394896246,meal,fin,2021-08-30 11:03:44
2165,6528597069484918334,meal,fin,2021-08-30 11:52:32
2166,1765044195462731253,meal,fin,2021-08-30 11:59:31
2167,1545405845692242418,meal,fin,2021-08-30 14:05:54
2168,2258111007683207233,meal,fin,2021-08-31 08:31:40
2169,3137915423378720266,meal,fin,2021-08-31 09:21:05
2170,1317216321928189716,grocery-bag,fin,2021-09-02 07:23:00
2171,5239509003335307396,grocery-bag,fin,2021-09-02 14:29:19
2172,2748004130354010789,meal,fin,2021-09-03 17:01:42
2173,1705538589978265620,meal,fin,2021-09-04 14:06:11
2174,5010575367914478693,meal,swe,2021-09-06 09:00:25
2175,6698501342233910274,meal,fin,2021-09-06 11:03:42
2176,3503472538591773332,meal,fin,2021-09-06 13:21:33
2177,3519292382406176174,meal,fin,2021-09-07 07:53:50
2178,752350406616080200,meal,fin,2021-09-07 09:55:32
2179,1168591647004445467,snack,fin,2021-09-07 11:03:27
2180,3629945931038388374,meal,fin,2021-09-07 19:09:43
2181,3220906869611688266,meal,fin,2021-09-08 07:55:25
2182,5987583660398725279,meal,fin,2021-09-08 09:08:04
2183,2742548057818502473,meal,fin,2021-09-08 10:04:37
2184,4488126720474039439,snack,fin,2021-09-08 15:30:25
2185,1125690731565485342,meal,fin,2021-09-09 06:05:46
2186,7045431673975237927,meal,fin,2021-09-09 12:11:58
2187,6699975700042700972,meal,fin,2021-09-09 12:22:33
2188,1048320409079361368,meal,fin,2021-09-09 15:14:33
2189,901923209551748028,meal,fin,2021-09-10 13:37:37
2190,4975384558039146771,snack,fin,2021-09-11 10:33:17
2191,5091363561937029724,meal,fin,2021-09-12 09:35:50
2192,5711239001897221756,meal,fin,2021-09-13 08:10:06
2193,4052785419332752401,meal,fin,2021-09-13 08:56:38
2194,4857815770449551917,meal,fin,2021-09-13 14:39:12
2195,4200488689735431565,meal,fin,2021-09-14 08:39:05
2196,1063188429739221269,meal,fin,2021-09-15 08:59:30
2197,7965653936861093127,snack,fin,2021-09-15 13:29:13
2198,8137635634157046506,meal,fin,2021-09-16 08:29:44
2199,3960944489380346369,meal,fin,2021-09-16 08:46:01
2200,7181704555838032850,meal,fin,2021-09-16 12:39:50
2201,3899424555061572065,meal,fin,2021-09-16 13:19:57
2202,3314909292283785248,meal,fin,2021-09-17 09:01:06
2203,186173218850390895,meal,fin,2021-09-17 11:32:48
2204,2666592164433240188,meal,fin,2021-09-18 15:34:28
2205,7943091747984891330,meal,fin,2021-09-19 08:05:07
2206,1324552614340518835,meal,fin,2021-09-20 10:06:19
2207,6107965321687882785,meal,fin,2021-09-20 10:53:25
2208,4909886962469217626,snack,fin,2021-09-20 14:28:44
2209,2760117244405915313,meal,fin,2021-09-20 14:41:09
2210,2081094760831186611,meal,fin,2021-09-20 14:44:10
2211,112458692861847421,meal,fin,2021-09-21 06:07:23
2212,1299202053486211567,meal,fin,2021-09-21 11:05:24
2213,2753368417958482744,meal,fin,2021-09-21 11:07:23
2214,1158496513490033814,meal,fin,2021-09-21 14:02:49
2215,3905482279644308858,snack,fin,2021-09-22 09:49:03
2216,3904367964001387836,meal,fin,2021-09-22 10:52:17
2217,423678482676119286,snack,swe,2021-09-22 13:03:19
2218,6580294603083883777,meal,fin,2021-09-22 16:00:08
2219,3414014956086875833,meal,fin,2021-09-23 08:30:46
2220,4896364177137334987,meal,fin,2021-09-23 10:15:48
2221,4014236829817167297,meal,swe,2021-09-23 12:30:15
2222,2369798439311245294,meal,fin,2021-09-23 12:38:32
2223,8548922689324320761,meal,fin,2021-09-24 07:44:03
2224,3580598142112678661,meal,fin,2021-09-27 12:51:04
2225,1238558688789974877,snack,fin,2021-09-27 12:59:04
2226,933129653828910823,meal,fin,2021-09-28 07:31:42
2227,8690179547667102523,meal,fin,2021-09-28 08:57:03
2228,9000277616862469367,meal,fin,2021-09-28 11:03:50
2229,567439870150274485,snack,fin,2021-09-28 11:05:18
2230,4988912105278403935,grocery-bag,fin,2021-09-29 10:43:07
2231,6257494763497525611,meal,fin,2021-09-29 16:20:47
2232,7198968421917915560,meal,fin,2021-09-30 14:13:24
2233,5428577479676172085,meal,fin,2021-09-30 14:30:19
2234,8348790220869443416,meal,fin,2021-10-01 04:05:23
2235,6586127517065903638,meal,fin,2021-10-02 17:59:11
2236,2920976790681638156,meal,fin,2021-10-04 07:43:13
2237,8180320819075120673,meal,fin,2021-10-05 10:47:03
2238,1559607066064787085,meal,fin,2021-10-05 10:55:47
2239,6477148532108980104,meal,fin,2021-10-06 08:00:28
2240,6716266701743228326,meal,fin,2021-10-06 10:23:11
2241,1238851870185993592,meal,fin,2021-10-06 12:54:49
2242,5048904647114245668,meal,fin,2021-10-07 12:06:46
2243,4474966554218368441,meal,fin,2021-10-07 13:15:15
2244,4773537676808765316,meal,fin,2021-10-07 17:07:53
2245,2699612469565975529,meal,fin,2021-10-08 13:41:09
2246,741697131363149833,meal,fin,2021-10-10 08:48:37
2247,8071801141556280127,meal,fin,2021-10-11 08:53:26
2248,5178222435407738258,meal,fin,2021-10-11 09:15:18
2249,4752285890869721301,meal,fin,2021-10-12 10:33:03
2250,7602641887050612639,snack,fin,2021-10-12 10:35:44
2251,4590251481638122283,meal,fin,2021-10-12 12:38:00
2252,8899183415338267262,dessert,fin,2021-10-13 10:03:26
2253,8791702780447769200,meal,fin,2021-10-13 11:03:54
2254,6187533213258443625,meal,fin,2021-10-13 15:38:58
2255,3709452196521244679,meal,fin,2021-10-14 10:49:35
2256,7084188684282342857,meal,fin,2021-10-15 08:59:36
2257,7324027042475242325,meal,fin,2021-10-15 13:27:00
2258,6466570608599593561,grocery-bag,fin,2021-10-19 06:19:31
2259,3054518870084103016,snack,fin,2021-10-19 07:30:09
2260,4141743542305329523,meal,fin,2021-10-19 13:56:24
2261,7168845222816805613,meal,fin,2021-10-21 05:30:40
2262,248660370322075329,meal,fin,2021-10-21 13:43:16
2263,2478727844266483093,meal,fin,2021-10-22 08:20:09
2264,8409954657980167322,snack,fin,2021-10-22 16:49:28
2265,7215180376822037565,meal,fin,2021-10-23 14:16:34
2266,658304461432307598,meal,fin,2021-10-25 19:22:14
2267,2648287705212193305,meal,fin,2021-10-26 08:54:00
2268,1091755004679620798,meal,fin,2021-10-26 08:56:15
2269,1697133120435579718,meal,fin,2021-10-26 13:20:44
2270,1696355223964277331,meal,fin,2021-10-26 13:25:04
2271,731896775244579188,meal,fin,2021-10-26 14:25:09
2272,6770362432506083820,meal,est,2021-10-26 18:19:17
2273,3453670665843010714,snack,est,2021-10-26 19:01:19
2274,6065365611622034551,meal,fin,2021-10-27 13:06:38
2275,2984114807392157081,grocery-bag,est,2021-10-28 05:12:15
2276,4240583419616011287,meal,fin,2021-10-28 06:41:10
2277,3647967637278076867,meal,est,2021-10-28 07:31:46
2278,573253047731491543,meal,fin,2021-10-28 09:32:58
2279,6894135031810226049,meal,est,2021-10-28 10:55:11
2280,8822270968814169408,meal,fin,2021-10-28 17:21:30
2281,126942561904778570,snack,est,2021-10-29 07:34:25
2282,4509465192878210002,meal,fin,2021-10-29 08:27:39
2283,1377492736542725504,meal,fin,2021-11-02 12:51:50
2284,4570882178877476782,meal,fin,2021-11-03 11:08:54
2285,2456312192920115712,meal,fin,2021-11-04 12:58:04
2286,7461485931304175733,meal,fin,2021-11-05 13:46:59
2287,8872159894405244790,snack,fin,2021-11-06 23:29:37
2288,7205473418411651119,meal,fin,2021-11-07 10:55:57
2289,7873261996918249399,snack,fin,2021-11-08 13:16:34
2290,1639106785296121217,meal,fin,2021-11-08 14:17:26
2291,811807197388148864,meal,fin,2021-11-08 19:46:54
2292,7903598007713743055,grocery-bag,fin,2021-11-09 12:01:00
2293,6349673458663192770,meal,fin,2021-11-09 15:36:52
2294,193070705540347103,snack,fin,2021-11-11 08:32:01
2295,9072379131899657765,snack,fin,2021-11-11 14:10:10
2296,2041945983408086969,meal,fin,2021-11-12 04:29:39
2297,7794469135165875757,meal,fin,2021-11-12 14:12:05
2298,4447449688312818024,snack,fin,2021-11-12 15:15:24
2299,3924514595080680243,meal,fin,2021-11-12 15:22:50
2300,7412061138808702316,meal,fin,2021-11-12 15:26:02
2301,8108533710754172263,meal,fin,2021-11-14 07:47:49
2302,695486339619562995,snack,fin,2021-11-15 08:44:42
2303,557316641741799457,snack,fin,2021-11-15 08:51:59
2304,4377060308134768601,meal,fin,2021-11-15 13:01:59
2305,4369689300500080053,snack,fin,2021-11-16 00:30:13
2306,8831343575007199388,meal,fin,2021-11-16 09:39:51
2307,3694615247865302828,snack,fin,2021-11-16 11:20:53
2308,5747367540582675357,meal,fin,2021-11-16 12:48:50
2309,578221602305640926,meal,fin,2021-11-17 10:51:49
2310,6071763116482783212,snack,fin,2021-11-17 13:04:04
2311,6713763797773468581,meal,fin,2021-11-17 13:47:17
2312,5399999278831119503,meal,fin,2021-11-18 08:23:32
2313,1636659186293084343,grocery-bag,fin,2021-11-18 09:07:15
2314,7817174671171702086,meal,fin,2021-11-18 11:15:58
2315,6653524362642845947,meal,fin,2021-11-18 11:23:24
2316,9032219470310315829,meal,fin,2021-11-22 10:49:30
2317,287443156171518968,snack,fin,2021-11-23 09:54:12
2318,1845107353929491311,meal,est,2021-11-23 13:17:40
2319,6894546795819559652,meal,fin,2021-11-24 05:00:07
2320,6817473884715835344,meal,fin,2021-11-25 13:00:29
2321,4561685884636589674,meal,fin,2021-11-26 12:10:59
2322,5953304258777165627,meal,fin,2021-11-26 12:44:05
2323,1595306478096987308,meal,fin,2021-11-26 14:05:13
2324,2805736274946817887,meal,fin,2021-11-29 07:56:08
2325,3855445457892943148,meal,fin,2021-11-30 11:30:45
2326,4075019064909619739,meal,fin,2021-11-30 11:33:25
2327,8512616279823755220,meal,est,2021-11-30 13:28:48
2328,6152038019695022898,meal,fin,2021-11-30 15:27:30
2329,8369340408509851402,meal,fin,2021-11-30 15:32:15
2330,5528472196296368422,meal,fin,2021-11-30 16:45:21
2331,3365440708101124491,meal,fin,2021-12-01 19:25:31
2332,1724836602492893788,meal,fin,2021-12-02 12:58:44
2333,3579545756690186436,meal,fin,2021-12-03 10:10:02
2334,8274918648427338865,snack,fin,2021-12-03 14:36:56
2335,3793542339872386376,meal,fin,2021-12-05 14:16:39
2336,2777916977376896095,meal,fin,2021-12-05 14:25:11
2337,3863779660118352404,meal,fin,2021-12-07 06:52:22
2338,5340568608832186152,meal,fin,2021-12-07 16:50:37
2339,1541318771362601438,meal,fin,2021-12-07 18:33:20
2340,6626497698486514240,meal,fin,2021-12-09 10:37:38
2341,1792908262042800445,meal,fin,2021-12-09 11:46:51
2342,8203891492949173437,meal,fin,2021-12-09 12:29:30
2343,1880857478758462934,meal,fin,2021-12-10 09:30:50
2344,6926483323844998248,meal,fin,2021-12-10 12:39:35
2345,8688870033622892057,meal,fin,2021-12-10 19:16:59
2346,5822131143810189254,meal,fin,2021-12-11 12:57:30
2347,5731330558776755296,meal,fin,2021-12-13 06:54:27
2348,6980933350069640300,meal,fin,2021-12-13 13:47:32
2349,6683443454377440308,meal,fin,2021-12-13 15:27:20
2350,6218821345397477882,meal,fin,2021-12-14 15:17:05
2351,3736964050335590289,meal,fin,2021-12-15 10:07:28
2352,5393148372418471819,meal,fin,2021-12-15 12:40:19
2353,6478133076446947122,meal,fin,2021-12-15 13:59:17
2354,5395368830962013740,meal,fin,2021-12-15 15:09:29
2355,3125230511357143825,snack,fin,2021-12-16 01:00:02
2356,6924234468885179080,meal,fin,2021-12-17 12:04:32
2357,5284538922658536947,snack,fin,2021-12-20 22:10:21
2358,8210117492822263231,snack,fin,2021-12-21 11:16:23
2359,1172045802497760616,meal,swe,2021-12-21 13:06:48
2360,2820131199023493141,grocery-bag,fin,2021-12-21 15:44:30
2361,8865472597654751015,meal,fin,2021-12-23 11:17:31
2362,719534003262053952,meal,fin,2021-12-23 14:29:32
2363,445028533127790768,meal,fin,2021-12-27 10:39:27
2364,3523820075145711985,meal,fin,2021-12-27 15:19:05
2365,8682639412515096778,meal,fin,2021-12-27 15:25:09
2366,6292197607058775449,meal,fin,2021-12-27 15:48:20
2367,1078188835712405574,meal,fin,2021-12-27 15:54:12
2368,4022362851506344642,meal,fin,2021-12-27 16:09:08
2369,8192455761171332680,meal,fin,2021-12-27 16:12:16
2370,4574316994063786330,meal,fin,2021-12-27 16:14:53
2371,3725752699726790715,meal,fin,2021-12-27 16:26:23
2372,3817191153279690837,meal,fin,2021-12-28 15:50:25
2373,2628577179097386681,meal,fin,2021-12-28 16:55:41
2374,5082969530236662180,snack,fin,2021-12-29 01:00:02
2375,2715881525979568805,snack,fin,2021-12-29 01:00:03
2376,6194581592711773352,snack,fin,2021-12-29 01:00:04
2377,7415713207332684764,snack,fin,2021-12-29 01:00:05
2378,1701875018686295302,snack,fin,2021-12-29 01:00:06
2379,7477557493536960559,snack,fin,2021-12-29 01:00:07
2380,7332228020502080216,snack,fin,2021-12-29 01:00:09
2381,2232837142272966076,snack,fin,2021-12-29 01:00:10
2382,2059350344211885054,snack,fin,2021-12-29 01:00:11
2383,368902244412375046,snack,fin,2021-12-29 01:00:11
2384,3813996270068572795,snack,fin,2021-12-29 01:00:12
2385,645848459684858854,meal,fin,2021-12-29 09:52:05
2386,2208023477871331596,meal,fin,2021-12-29 10:44:42
2387,7283553375312161438,meal,fin,2021-12-29 10:50:31
2388,1475896101385493335,meal,fin,2021-12-30 16:27:36
2389,9090888737813496319,meal,fin,2021-12-31 10:08:57
2390,8925556197336819736,meal,fin,2022-01-03 10:15:17
2391,2251961071273388508,snack,fin,2022-01-03 12:48:55
2392,7055106439579074705,meal,fin,2022-01-03 18:15:50
2393,4811200702952257505,meal,fin,2022-01-04 07:32:44
2394,3839313334785703629,meal,swe,2022-01-04 09:06:03
2395,5515726817443174088,meal,fin,2022-01-04 12:08:11
2396,8120906946004676970,meal,fin,2022-01-04 12:42:21
2397,4971713082658064822,snack,fin,2022-01-05 07:25:40
2398,2060876529222199801,meal,fin,2022-01-05 12:42:37
2399,536556930419299900,meal,fin,2022-01-06 17:00:45
2400,7903230960922066567,meal,fin,2022-01-07 09:13:17
2401,6263991199261154159,meal,fin,2022-01-07 15:19:24
2402,132395909926144691,snack,fin,2022-01-10 11:11:04
2403,7166840187468746888,meal,swe,2022-01-10 13:47:52
2404,4008259069677266430,meal,fin,2022-01-11 11:13:36
2405,157312122778505610,meal,fin,2022-01-11 12:35:44
2406,7844593900521993976,grocery-bag,fin,2022-01-11 14:28:49
2407,6109891641674216846,meal,fin,2022-01-11 15:18:27
2408,3579504674914773074,meal,fin,2022-01-11 15:36:29
2409,6346450248398506461,meal,fin,2022-01-11 19:58:22
2410,1079991038565272063,meal,swe,2022-01-12 08:28:54
2411,6798550511086017051,meal,fin,2022-01-12 11:17:30
2412,5118374348908444964,meal,fin,2022-01-12 11:28:17
2413,8823592120059584373,meal,fin,2022-01-12 13:03:28
2414,2768617202889980019,snack,fin,2022-01-13 01:00:01
2415,6540532523108267173,snack,fin,2022-01-13 17:31:33
2416,1185692101874870171,meal,fin,2022-01-14 10:07:56
2417,5542153684231083437,meal,fin,2022-01-17 09:52:53
2418,8886007217325541019,meal,fin,2022-01-17 10:18:06
2419,865960735478318036,meal,fin,2022-01-17 10:21:58
2420,9114250881412944522,meal,fin,2022-01-17 11:10:41
2421,3860398394694701721,grocery-bag,fin,2022-01-17 11:58:50
2422,4633454927354064522,meal,fin,2022-01-17 12:02:09
2423,2718238591414262309,meal,fin,2022-01-17 13:01:18
2424,8003359009902985780,meal,fin,2022-01-17 14:33:06
2425,1688648748940936238,snack,est,2022-01-17 15:36:49
2426,7098056428405870939,meal,fin,2022-01-17 16:24:07
2427,3230860116341701403,snack,fin,2022-01-17 16:46:24
2428,4335341366685739007,meal,est,2022-01-17 20:30:50
2429,3296923233561117549,meal,fin,2022-01-18 07:46:18
2430,8581869444581092104,meal,fin,2022-01-18 08:34:42
2431,2766173903393532431,meal,fin,2022-01-18 09:18:00
2432,1324055060673747761,meal,fin,2022-01-18 10:02:17
2433,6454211850620776424,meal,fin,2022-01-18 12:05:49
2434,6311341533728579320,meal,fin,2022-01-18 12:50:05
2435,6490170313490416919,meal,est,2022-01-19 07:39:11
2436,3449680749285115334,meal,fin,2022-01-19 15:13:53
2437,5676197222115170694,meal,swe,2022-01-20 09:21:04
2438,7580714152624641003,meal,fin,2022-01-20 12:25:29
2439,3474946610436726422,meal,fin,2022-01-20 12:58:12
2440,4414635301742252103,meal,fin,2022-01-20 14:50:56
2441,1565851977838182882,meal,fin,2022-01-20 15:05:27
2442,5543978212040979980,grocery-bag,fin,2022-01-21 07:18:43
2443,5811166043705319649,meal,fin,2022-01-23 13:32:08
2444,5909246748584995027,meal,swe,2022-01-24 13:14:50
2445,25612094544893998,meal,fin,2022-01-24 16:17:14
2446,8035949093105716759,meal,fin,2022-01-24 16:22:47
2447,3568703986802777098,meal,swe,2022-01-25 12:25:05
2448,4375195664905158829,meal,fin,2022-01-25 15:00:07
2449,627820048326640961,ingredients,fin,2022-01-26 08:32:30
2450,7321596287626018804,meal,fin,2022-01-27 13:56:17
2451,6763216638172661124,meal,fin,2022-01-27 14:24:47
2452,4927602372866729987,meal,fin,2022-01-27 14:29:40
2453,3667224827605550571,meal,fin,2022-01-27 15:09:24
2454,6519194718922986216,meal,fin,2022-01-28 14:28:54
2455,3238654755900288727,snack,fin,2022-01-28 16:24:59
2456,6291680099558637435,snack,fin,2022-01-29 18:17:52
2457,4915471439023844113,snack,fin,2022-01-30 19:13:58
2458,140627661548865575,meal,est,2022-01-31 07:14:02
2459,3862621457940998038,meal,fin,2022-01-31 09:18:27
2460,1248458354812550155,meal,fin,2022-01-31 11:20:12
2461,7167844438416240402,meal,fin,2022-02-01 09:24:46
2462,5157654172850669881,meal,fin,2022-02-01 11:45:56
2463,4380665767471682549,meal,swe,2022-02-01 12:48:52
2464,5937399962623718452,meal,fin,2022-02-01 18:06:02
2465,6135817248692636622,snack,fin,2022-02-01 18:07:30
2466,1050198768816155487,meal,fin,2022-02-02 12:18:39
2467,7505180563723744887,meal,fin,2022-02-02 12:30:34
2468,4256872984265083458,meal,fin,2022-02-02 14:20:15
2469,2629209964886152585,meal,fin,2022-02-02 14:23:36
2470,6180383790246285939,meal,swe,2022-02-02 18:11:33
2471,3268182294267095356,meal,fin,2022-02-03 12:04:45
2472,4683981952773846207,meal,fin,2022-02-03 14:37:56
2473,7613686268410081009,meal,fin,2022-02-03 14:41:53
2474,4675285527488939161,meal,fin,2022-02-03 15:35:32
2475,5826011979850363450,meal,fin,2022-02-03 18:31:57
2476,3967865895354913879,meal,fin,2022-02-04 08:53:44
2477,126552952039437769,snack,fin,2022-02-04 09:17:12
2478,5280300765566831745,snack,fin,2022-02-04 09:27:39
2479,6109629196435161693,meal,est,2022-02-04 11:22:52
2480,4598940344960078760,meal,fin,2022-02-04 11:47:23
2481,5238126029521815727,meal,fin,2022-02-04 13:56:03
2482,2953829927122159533,snack,est,2022-02-07 11:08:17
2483,6968022054887347111,meal,fin,2022-02-07 11:51:50
2484,2927396352191814854,snack,fin,2022-02-08 09:20:57
2485,162557422338748028,meal,fin,2022-02-08 15:40:04
2486,5244829426573193731,meal,est,2022-02-09 09:30:05
2487,4902340749750553709,meal,fin,2022-02-09 12:40:48
2488,38749806034109565,meal,fin,2022-02-09 15:07:07
2489,8052341396524859700,meal,fin,2022-02-09 15:51:58
2490,2007100536215829565,meal,fin,2022-02-10 05:39:21
2491,4822836808078461280,grocery-bag,fin,2022-02-10 11:31:56
2492,878598718174355581,meal,fin,2022-02-10 12:05:14
2493,8497974944602061957,meal,fin,2022-02-10 17:01:19
2494,5492127048907176668,meal,fin,2022-02-10 18:38:19
2495,2226057912233138222,meal,swe,2022-02-11 09:44:11
2496,3393283236651477279,meal,fin,2022-02-11 10:22:41
2497,6055630238721984967,meal,fin,2022-02-11 14:19:03
2498,2964371054251300841,meal,fin,2022-02-11 14:19:22
2499,500926310585466545,meal,fin,2022-02-11 14:43:43
2500,6132543323124778207,snack,fin,2022-02-12 10:32:38
2501,6672873918116056304,snack,est,2022-02-13 08:41:21
2502,1716295084109021912,meal,fin,2022-02-14 10:17:50
2503,4757450042656502632,meal,fin,2022-02-14 13:14:54
2504,6228535039477909304,snack,fin,2022-02-14 15:49:35
2505,6463275948632776693,meal,fin,2022-02-15 09:13:08
2506,2317508579926358306,meal,est,2022-02-15 10:10:13
2507,3930758990147661540,snack,fin,2022-02-15 11:32:34
2508,7014518655553753775,meal,fin,2022-02-15 13:45:18
2509,3699373354259253063,meal,fin,2022-02-15 16:12:00
2510,4705452697275334433,meal,fin,2022-02-16 08:15:15
2511,8965795075139122022,meal,fin,2022-02-16 08:25:56
2512,770068803990084036,meal,fin,2022-02-16 10:56:00
2513,4850349199548336080,meal,fin,2022-02-16 14:30:22
2514,8899880202669253804,meal,fin,2022-02-16 15:13:06
2515,5723677806219266767,meal,fin,2022-02-17 05:56:26
2516,4305259407628090392,meal,fin,2022-02-17 06:32:49
2517,6301851755020998161,meal,fin,2022-02-17 09:12:31
2518,2482035010668188795,snack,fin,2022-02-17 10:58:21
2519,3526991202515287591,meal,fin,2022-02-17 14:30:04
2520,4727820471321409189,snack,fin,2022-02-18 13:39:59
2521,1881115551362359415,meal,fin,2022-02-18 19:09:49
2522,5972287846006856388,meal,fin,2022-02-20 20:46:38
2523,1831589347287509123,meal,fin,2022-02-21 18:47:36
2524,4670158179829429085,snack,est,2022-02-22 10:44:30
2525,8139199418893948026,meal,est,2022-02-22 10:55:28
2526,982457584253172650,snack,est,2022-02-22 11:01:18
2527,4807399190994541397,snack,est,2022-02-22 11:04:12
2528,3636480352981989366,meal,fin,2022-02-22 11:45:39
2529,8453762597991133627,meal,fin,2022-02-22 12:52:25
2530,6980330296911414211,snack,est,2022-02-22 21:03:38
2531,6807019756924663463,meal,fin,2022-02-24 09:09:59
2532,3738415241332882942,meal,fin,2022-02-24 12:49:11
2533,4717384522714649839,grocery-bag,fin,2022-02-24 13:37:00
2534,7438326682400689606,snack,fin,2022-02-24 14:14:01
2535,6119543387345308714,meal,fin,2022-02-24 14:23:23
2536,3197024199226380278,meal,fin,2022-02-25 13:27:55
2537,2314930467919783779,snack,fin,2022-02-25 13:45:04
2538,6341721210007124805,meal,fin,2022-02-25 16:42:11
2539,5799578486313910204,meal,fin,2022-02-26 11:50:30
2540,5976425045124396175,meal,fin,2022-02-27 12:42:58
2541,7781996256202689245,meal,est,2022-02-28 11:56:26
2542,838403306067139445,meal,fin,2022-02-28 13:22:03
2543,3249682269324993700,meal,fin,2022-02-28 17:36:27
2544,8610643478141711046,meal,fin,2022-03-01 07:36:34
2545,7637531599648632280,snack,fin,2022-03-01 13:22:14
2546,340853016178378268,meal,fin,2022-03-01 14:43:03
2547,4435868028666650989,meal,fin,2022-03-02 11:52:41
2548,1079099667137109384,grocery-bag,fin,2022-03-02 15:12:13
2549,3818086997163755395,meal,fin,2022-03-03 12:22:58
2550,9222930112446389796,meal,fin,2022-03-03 14:52:02
2551,3503281160026811766,meal,swe,2022-03-03 19:33:47
2552,5220433321806373402,meal,fin,2022-03-04 07:52:35
2553,695274891766173391,snack,fin,2022-03-04 11:01:31
2554,5188940543127932883,snack,fin,2022-03-05 09:21:00
2555,3227796565254639777,meal,fin,2022-03-05 17:53:56
2556,7686669472539413996,meal,fin,2022-03-07 08:02:06
2557,8927789562801764847,snack,fin,2022-03-07 12:23:45
2558,6637784822474241235,meal,fin,2022-03-08 08:22:19
2559,5236303817170009053,meal,fin,2022-03-08 08:25:24
2560,6748885045020430977,meal,fin,2022-03-09 10:13:31
2561,7820376280037843143,meal,fin,2022-03-09 11:42:12
2562,968896123704275668,meal,fin,2022-03-11 09:13:12
2563,8602428018213273439,meal,fin,2022-03-11 11:44:42
2564,818314192135413039,meal,fin,2022-03-11 16:01:53
2565,6345731130645795250,grocery-bag,fin,2022-03-12 12:35:35
2566,751521440546134565,meal,fin,2022-03-13 07:19:24
2567,7539636533802470040,meal,fin,2022-03-14 10:54:22
2568,1223348868319826939,meal,fin,2022-03-14 14:46:09
2569,3877427468574858519,meal,fin,2022-03-15 06:59:00
2570,5219633301944911935,meal,fin,2022-03-15 11:07:23
2571,1367561155271772104,meal,fin,2022-03-15 13:22:26
2572,3883984205971619983,snack,fin,2022-03-15 14:15:57
2573,8966366841361070217,grocery-bag,fin,2022-03-16 08:42:48
2574,8302811778402402848,meal,fin,2022-03-16 11:13:10
2575,5152437676130867339,meal,fin,2022-03-17 05:58:45
2576,2079117445248021795,snack,est,2022-03-17 10:41:38
2577,1688430276435400909,meal,fin,2022-03-18 11:27:50
2578,6916702611523837329,meal,fin,2022-03-18 17:53:51
2579,4152245239084604154,meal,fin,2022-03-18 17:57:30
2580,5184411445995296141,grocery-bag,fin,2022-03-18 18:04:53
2581,4730215511792130926,meal,est,2022-03-21 10:01:26
2582,3376324255257957980,snack,fin,2022-03-21 10:10:40
2583,2545394070817828085,meal,fin,2022-03-21 11:31:09
2584,8062073211298353651,meal,fin,2022-03-21 14:12:37
2585,815922064830606458,snack,fin,2022-03-21 16:10:12
2586,1980975379561524958,meal,fin,2022-03-22 10:06:45
2587,6569807225917955147,meal,fin,2022-03-22 10:36:37
2588,3635305719682423852,meal,fin,2022-03-22 13:55:12
2589,7660628969603841192,meal,fin,2022-03-22 15:05:52
2590,890765245615312308,meal,fin,2022-03-23 12:05:34
2591,4370746363592739175,meal,fin,2022-03-23 12:10:15
2592,395678155009279478,grocery-bag,fin,2022-03-24 08:52:10
2593,5175422551604685267,grocery-bag,fin,2022-03-24 12:55:03
2594,6384556819737287205,meal,fin,2022-03-24 13:32:16
2595,5407979265931502230,meal,fin,2022-03-24 13:35:52
2596,1911422545637910508,meal,fin,2022-03-24 13:38:49
2597,8700209084835271266,meal,fin,2022-03-24 18:13:26
2598,8670849915061368781,meal,fin,2022-03-25 08:08:06
2599,3732506443983343120,meal,fin,2022-03-25 09:06:38
2600,3669159159567845583,meal,fin,2022-03-27 21:18:08
2601,6986366628312705502,snack,fin,2022-03-28 10:05:14
2602,7874634219584395374,meal,swe,2022-03-28 10:46:10
2603,1999819133538127469,meal,fin,2022-03-28 11:16:07
2604,1401117348796431898,meal,fin,2022-03-28 19:45:44
2605,938059706558315535,snack,fin,2022-03-29 13:22:02
2606,1933437493847865030,meal,fin,2022-03-29 14:36:18
2607,1265961672214381271,meal,fin,2022-03-30 07:33:07
2608,1448629226433014950,meal,fin,2022-03-30 08:32:27
